"@timestamp","fields.ccode","event.original","log.file.path","_index","fields.pxesrv_id","fields.exam_mode"
"May 30, 2026 @ 10:07:14.224","5,002","2026-05-30 10:07:07,016 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:07.014618 , centercode=5002 , macid=18:60:24:89:e0:22 , ip=10.0.0.189 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0345",live
"May 30, 2026 @ 10:07:14.218","9,021","2026-05-30 10:07:06,151 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:06.149967 , centercode=9021 , macid=d4:be:d9:da:91:ab , ip=10.0.0.114 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0128",live
"May 30, 2026 @ 10:07:14.217","9,021","2026-05-30 10:07:06,109 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:06.107679 , centercode=9021 , macid=2c:41:38:ab:23:ba , ip=10.0.0.65 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0128",live
"May 30, 2026 @ 10:07:14.135","8,068","2026-05-30 10:07:10,210 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:10.208976 , centercode=8068 , macid=a0:48:1c:7c:e0:22 , ip=10.0.0.170 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX1037",live
"May 30, 2026 @ 10:07:14.135","8,068","2026-05-30 10:07:10,178 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:10.176181 , centercode=8068 , macid=4c:cc:6a:3b:df:e7 , ip=10.0.0.115 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX1037",live
"May 30, 2026 @ 10:07:14.124","4,029","2026-05-30 10:07:07,287 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:07.284757 , centercode=4029 , macid=e8:39:35:58:ef:26 , ip=10.0.0.155 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0433",live
"May 30, 2026 @ 10:07:14.098","2,066","2026-05-30 10:07:10,901 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:10.899444 , centercode=2066 , macid=00:e0:4c:c2:00:e6 , ip=10.0.0.166 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0571",live
"May 30, 2026 @ 10:07:14.097","2,066","2026-05-30 10:07:10,636 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:01:31.948433 , centercode=2066 , macid=00:e0:4c:c1:01:94 , ip=10.0.0.54 , flag=RCE , status=no , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0571",live
"May 30, 2026 @ 10:07:14.092","8,053","2026-05-30 10:07:05,480 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.478488 , centercode=8053 , macid=c0:7c:d1:30:6f:bb , ip=10.0.0.70 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0882",live
"May 30, 2026 @ 10:07:14.051","1,136","2026-05-30 10:07:10,515 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:10.513333 , centercode=1136 , macid=98:90:96:b2:fc:0f , ip=10.0.0.200 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX1086",live
"May 30, 2026 @ 10:07:14.051","1,136","2026-05-30 10:07:10,274 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:10.272233 , centercode=1136 , macid=64:00:6a:7c:7b:c4 , ip=10.0.0.45 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX1086",live
"May 30, 2026 @ 10:07:14.032","6,033","2026-05-30 10:07:07,977 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:07.975254 , centercode=6033 , macid=08:2e:5f:18:09:a1 , ip=10.0.0.25 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0441",live
"May 30, 2026 @ 10:07:14.031","6,033","2026-05-30 10:07:07,827 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:07.825382 , centercode=6033 , macid=08:2e:5f:1e:dd:7a , ip=10.0.0.43 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0441",live
"May 30, 2026 @ 10:07:14.031","6,033","2026-05-30 10:07:07,865 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:07.864164 , centercode=6033 , macid=18:03:73:c0:39:93 , ip=10.0.0.64 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0441",live
"May 30, 2026 @ 10:07:14.031","6,033","2026-05-30 10:07:07,915 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:07.914061 , centercode=6033 , macid=84:8f:69:fa:25:f0 , ip=10.0.0.133 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0441",live
"May 30, 2026 @ 10:07:14.019","2,052","2026-05-30 10:07:08,290 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:08.289022 , centercode=2052 , macid=18:66:da:47:fd:54 , ip=10.0.0.92 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0581",live
"May 30, 2026 @ 10:07:14.019","2,052","2026-05-30 10:07:08,333 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:08.331763 , centercode=2052 , macid=18:66:da:21:da:1a , ip=10.0.0.65 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0581",live
"May 30, 2026 @ 10:07:14.019","2,052","2026-05-30 10:07:08,270 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:08.268605 , centercode=2052 , macid=18:66:da:47:fa:a3 , ip=10.0.0.103 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0581",live
"May 30, 2026 @ 10:07:14.018","2,052","2026-05-30 10:07:08,093 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:08.091667 , centercode=2052 , macid=14:b3:1f:15:34:d7 , ip=10.0.0.202 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0581",live
"May 30, 2026 @ 10:07:14.018","2,052","2026-05-30 10:07:08,112 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:08.110516 , centercode=2052 , macid=14:b3:1f:15:46:05 , ip=10.0.0.169 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0581",live
"May 30, 2026 @ 10:07:14.007","1,061","2026-05-30 10:07:09,827 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:09.824400 , centercode=1061 , macid=d0:f4:05:f4:bb:a1 , ip=10.0.0.183 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0767",live
"May 30, 2026 @ 10:07:13.958","8,007","2026-05-30 10:07:05,990 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.988028 , centercode=8007 , macid=94:c6:91:3d:bf:cb , ip=10.0.0.109 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.958","8,007","2026-05-30 10:07:05,982 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.979328 , centercode=8007 , macid=94:c6:91:3c:95:b3 , ip=10.0.0.105 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.958","8,007","2026-05-30 10:07:05,955 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.953509 , centercode=8007 , macid=1c:69:7a:40:0c:c1 , ip=10.0.0.82 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.957","8,007","2026-05-30 10:07:05,906 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.904545 , centercode=8007 , macid=1c:69:7a:40:63:99 , ip=10.0.0.61 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.957","8,007","2026-05-30 10:07:05,870 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.868356 , centercode=8007 , macid=94:c6:91:3b:00:c2 , ip=10.0.0.53 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.957","8,007","2026-05-30 10:07:05,885 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.883517 , centercode=8007 , macid=94:c6:91:3f:b5:78 , ip=10.0.0.60 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.957","8,007","2026-05-30 10:07:05,890 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.888806 , centercode=8007 , macid=1c:69:7a:40:02:da , ip=10.0.0.68 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.957","8,007","2026-05-30 10:07:05,878 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.875943 , centercode=8007 , macid=94:c6:91:3e:f6:74 , ip=10.0.0.57 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.957","8,007","2026-05-30 10:07:05,895 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.893914 , centercode=8007 , macid=94:c6:91:3d:4b:81 , ip=10.0.0.67 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.957","8,007","2026-05-30 10:07:05,901 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:05.899277 , centercode=8007 , macid=94:c6:91:3a:d8:23 , ip=10.0.0.66 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.956","8,007","2026-05-30 10:07:05,679 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:01:20.774938 , centercode=8007 , macid=94:c6:91:3a:d3:2c , ip=10.0.0.107 , flag=RCE , status=no , score=90","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0170",live
"May 30, 2026 @ 10:07:13.920","7,092","2026-05-30 10:07:08,729 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:08.726639 , centercode=7092 , macid=e0:d5:5e:a2:67:d1 , ip=10.0.0.91 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0682",live
"May 30, 2026 @ 10:07:13.909","4,050","2026-05-30 10:07:09,064 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:09.062201 , centercode=4050 , macid=d8:cb:8a:89:1c:e1 , ip=10.0.0.140 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0673",live
"May 30, 2026 @ 10:07:13.908","6,027","2026-05-30 10:07:06,040 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:06.037896 , centercode=6027 , macid=78:45:c4:04:36:f9 , ip=10.0.0.48 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0069",live
"May 30, 2026 @ 10:07:13.906","4,050","2026-05-30 10:07:09,022 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:09.019447 , centercode=4050 , macid=44:39:c4:52:af:a4 , ip=10.0.0.189 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0673",live
"May 30, 2026 @ 10:07:13.905","4,050","2026-05-30 10:07:08,897 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:08.895618 , centercode=4050 , macid=6c:0b:84:3f:a5:59 , ip=10.0.0.213 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0673",live
"May 30, 2026 @ 10:07:13.885","1,043","2026-05-30 10:07:08,131 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:08.129014 , centercode=1043 , macid=e8:80:88:16:dd:6f , ip=10.0.0.128 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0810",live
"May 30, 2026 @ 10:07:13.810","8,017","2026-05-30 10:07:07,432 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:07.430217 , centercode=8017 , macid=b8:ae:ed:f8:53:43 , ip=10.0.0.132 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0164",live
"May 30, 2026 @ 10:07:13.801","1,079","2026-05-30 10:07:09,337 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:09.335173 , centercode=1079 , macid=b8:ca:3a:79:83:0a , ip=10.0.0.126 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0677",live
"May 30, 2026 @ 10:07:13.781","7,082","2026-05-30 10:07:06,247 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:06.245597 , centercode=7082 , macid=18:03:73:dd:76:86 , ip=10.0.0.43 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0187",live
"May 30, 2026 @ 10:07:13.781","7,082","2026-05-30 10:07:06,177 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:06.175328 , centercode=7082 , macid=78:ac:c0:c1:7c:66 , ip=10.0.0.66 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0187",live
"May 30, 2026 @ 10:07:13.781","7,082","2026-05-30 10:07:06,126 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:06.124279 , centercode=7082 , macid=d4:be:d9:b8:4c:ce , ip=10.0.0.148 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0187",live
"May 30, 2026 @ 10:07:13.720","7,024","2026-05-30 10:07:06,263 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:06.261772 , centercode=7024 , macid=00:23:24:da:9e:1d , ip=10.0.0.69 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0156",live
"May 30, 2026 @ 10:07:13.628","7,058","2026-05-30 10:07:09,395 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:09.393752 , centercode=7058 , macid=80:c1:6e:ff:f0:32 , ip=10.0.0.193 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0696",live
"May 30, 2026 @ 10:07:13.627","7,058","2026-05-30 10:07:09,239 , script_run_time=2026-05-30 10:07:02 , event_date=2026-05-30 10:07:09.237931 , centercode=7058 , macid=2c:41:38:ab:79:2f , ip=10.0.0.139 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0696",live
"May 30, 2026 @ 10:07:13.595","8,019","2026-05-30 10:07:13,583 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.581018 , centercode=8019 , macid=00:fc:04:4b:09:ae , ip=10.0.0.86 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.595","8,019","2026-05-30 10:07:13,592 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.589484 , centercode=8019 , macid=10:78:d2:df:de:85 , ip=10.0.0.103 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.595","8,019","2026-05-30 10:07:13,571 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.569165 , centercode=8019 , macid=10:78:d2:df:a6:dd , ip=10.0.0.84 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.594","8,019","2026-05-30 10:07:13,563 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.560748 , centercode=8019 , macid=00:fc:04:4b:08:d5 , ip=10.0.0.82 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.594","8,019","2026-05-30 10:07:13,527 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.525526 , centercode=8019 , macid=00:ee:e4:f0:c1:05 , ip=10.0.0.65 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.594","8,019","2026-05-30 10:07:13,547 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.545389 , centercode=8019 , macid=00:f9:b0:0a:c3:33 , ip=10.0.0.62 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.594","8,019","2026-05-30 10:07:13,554 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.552030 , centercode=8019 , macid=00:fd:70:8c:4d:3c , ip=10.0.0.76 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.594","8,019","2026-05-30 10:07:13,536 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.534246 , centercode=8019 , macid=8c:1c:dc:ee:f8:63 , ip=10.0.0.172 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.593","8,019","2026-05-30 10:07:13,521 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.516052 , centercode=8019 , macid=8c:1c:dc:ee:f8:61 , ip=10.0.0.77 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.593","8,019","2026-05-30 10:07:13,506 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.504187 , centercode=8019 , macid=00:fd:70:8c:4d:3e , ip=10.0.0.78 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.593","8,019","2026-05-30 10:07:13,512 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.509857 , centercode=8019 , macid=00:fc:04:4b:08:cb , ip=10.0.0.66 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.590","8,019","2026-05-30 10:07:13,500 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.498447 , centercode=8019 , macid=00:fc:04:4b:08:ea , ip=10.0.0.75 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.589","8,019","2026-05-30 10:07:13,489 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.486867 , centercode=8019 , macid=00:ec:51:36:94:18 , ip=10.0.0.74 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.589","8,019","2026-05-30 10:07:13,494 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.492865 , centercode=8019 , macid=8c:9a:b9:92:d3:a9 , ip=10.0.0.64 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.588","8,019","2026-05-30 10:07:13,476 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.474744 , centercode=8019 , macid=00:ec:51:36:93:b0 , ip=10.0.0.152 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.588","8,019","2026-05-30 10:07:13,445 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.443391 , centercode=8019 , macid=8c:1c:c1:f2:7b:4c , ip=10.0.0.150 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.588","8,019","2026-05-30 10:07:13,457 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.455530 , centercode=8019 , macid=10:78:d2:df:de:87 , ip=10.0.0.60 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.588","8,019","2026-05-30 10:07:13,465 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.463219 , centercode=8019 , macid=00:e5:c8:36:0b:02 , ip=10.0.0.158 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.587","8,019","2026-05-30 10:07:13,426 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.424208 , centercode=8019 , macid=00:fc:04:4b:08:d3 , ip=10.0.0.101 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.587","8,019","2026-05-30 10:07:13,438 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.435929 , centercode=8019 , macid=8c:1c:dc:ee:f8:69 , ip=10.0.0.166 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.587","8,019","2026-05-30 10:07:13,420 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.417907 , centercode=8019 , macid=00:ee:e4:f0:c0:c6 , ip=10.0.0.59 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.587","8,019","2026-05-30 10:07:13,432 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.430194 , centercode=8019 , macid=00:ec:51:36:94:19 , ip=10.0.0.170 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.587","8,019","2026-05-30 10:07:13,409 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.407250 , centercode=8019 , macid=8c:9a:b9:92:d3:b2 , ip=10.0.0.167 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.587","8,019","2026-05-30 10:07:13,400 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.397808 , centercode=8019 , macid=10:78:d2:df:db:e9 , ip=10.0.0.51 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.586","8,019","2026-05-30 10:07:13,387 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.385643 , centercode=8019 , macid=00:ec:51:36:94:11 , ip=10.0.0.70 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.586","8,019","2026-05-30 10:07:13,370 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.368475 , centercode=8019 , macid=00:35:63:a1:fb:80 , ip=10.0.0.185 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.586","8,019","2026-05-30 10:07:13,381 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.379541 , centercode=8019 , macid=00:fc:04:4b:08:d1 , ip=10.0.0.68 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
"May 30, 2026 @ 10:07:13.585","8,019","2026-05-30 10:07:13,320 , script_run_time=2026-05-30 10:07:03 , event_date=2026-05-30 10:07:13.317297 , centercode=8019 , macid=8c:1c:c1:f2:7b:6d , ip=10.0.0.54 , flag=IAC25M , status=IAC25M , score=40","/var/log/examhosts/scores/scores.log","eedqidx-av-main-20260530","BOSS-CBOX0420",live
